Reference,DOI,Alginate (%w/v),PVA-HA (%w/v),CaSO4 (%w/v),Na2HPO4 (%w/v),Gelatin (%w/v),GelMA (%w/v),laponite (%w/v),graphene oxide (%w/v),hydroxyapatite (%w/v),Hyaluronic_Acid (%w/v),MeHA (%w/v),NorHA (%w/v),Fibroin/Fibrinogen (%w/v),Pluronic P-123 (%w/v),Collagen (%w/v),Chitosan (%w/v),CS-AEMA (%w/v),RGD (mM),TCP (%w/v),Gellan (%w/v),bioactive glass (%w/v),Nano/Methycellulose (%w/v),PEGTA (%w/v),PEGMA (%w/v),PEGDA (%w/v),Agarose (%w/v), hyaluronic acid+ Ph moieties (%w/v),matrigel (%w/v),CaCl2(mM),NaCl(mM),BaCl2(mM),SrCl2(mM),CaCO3 (mM),Genipin (%w/v),PVA (%wt),trans-glutaminase (%w/v),alginate lyase (U/ml),D-glucose (%w/v),PLGA (%w/v),vascular tissued-derived dECM (%w/v),PEG-8-SH (mM),Lutrol F127 (%w/v),Alginate dialdehyde (%w/v),Alginate sulfate (%w/v),RGD-modified alginate (%w/v),hyaluronan metacrylate (%w/v),poly(N-isopropylacrylamide) grafted hyaluronan (%w/v),chondroitin sulfate methacrylate (%w/v),PCL (%w/v),alginate metacrylate (%w/v),HRP (U/ml),pluronic F127 (%w/v),Irgacure 2959 (%w/v),Eosin Y (%w/v),Ruthenium (mM),sodium persulfate (SPS) (mM),HEPES (mM),LAP (%w/v),glutaraldehyde (%w/v),PBS  (M),Cell_Density_(cells/mL),Physical_Crosslinking_Durantion_(s),Photocrosslinking_Duration_(s),Extrusion_Pressure (kPa),Extrusion_Rate_Lengthwise_(mm/s),Extrusion_Rate_Volume-wise_(mL/s),Nozzle_Movement_Speed_(mm/s),Nozzle_Diameter_(µm),chamber Temperature  (°C),Syringe_Temperature_(°C),Substrate_Temperature_(°C),Printability,Cell Response,Scaffold Quality (P*C),total_solids_pct,n_components,ceramic_pct,ceramic_fraction,is_bone_relevant,has_cells
Kundu et al. 2013,10.1002/term.1682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,100,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,650.0,,,1.37,250.0,,80.0,22.0,3,1,3,100.0,1,0.0,0.0,1,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,150000000.0,1200.0,0,,50.0,0.0167,,1000.0,,22.0,22.0,3,3,9,60.0,3,0.0,0.0,0,1
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,150000000.0,1200.0,0,,50.0,0.0167,,1000.0,,22.0,22.0,3,5,15,60.0,3,0.0,0.0,0,1
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1800.0,0,,,0.0167,,1000.0,,22.0,22.0,2,1,2,50.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1800.0,0,,,0.0167,,1000.0,,22.0,22.0,2,1,2,40.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1800.0,0,,,0.0167,,1000.0,,22.0,22.0,0,1,0,30.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1800.0,0,,,0.0167,,1000.0,,22.0,22.0,0,1,0,20.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,10.0,0.0167,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,10.0,0.0334,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,10.0,0.0667,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,10.0,0.0834,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,20.0,0.0167,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,20.0,0.0334,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,20.0,0.0667,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,20.0,0.0834,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,30.0,0.0167,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,20.0,0.0334,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,30.0,0.0667,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,30.0,0.0834,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,40.0,0.0167,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,40.0,0.0334,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,30.0,0.0667,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,40.0,0.0834,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,50.0,0.0334,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,50.0,0.0667,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,50.0,0.0834,,1000.0,,22.0,22.0,2,1,2,60.0,3,0.0,0.0,0,0
Othman et al. 2020,10.1007/s00289-020-03421-y,10.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,18.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1200.0,0,,50.0,0.0167,,1000.0,,22.0,22.0,3,1,3,60.0,3,0.0,0.0,0,0
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,180.0,0,,,,,,10.0,30.0,22.0,3,3,9,19.0,3,0.0,0.0,0,1
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,180.0,0,,,,,,10.0,30.0,22.0,3,3,9,19.0,3,0.0,0.0,0,1
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,180.0,0,,,,,,10.0,30.0,22.0,3,3,9,19.0,3,0.0,0.0,0,1
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,180.0,0,,,,,,10.0,30.0,22.0,3,3,9,19.0,3,0.0,0.0,0,1
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,180.0,0,,,,,,4.0,30.0,22.0,3,3,9,19.0,3,0.0,0.0,0,1
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,180.0,0,,,,,,7.0,30.0,22.0,3,3,9,19.0,3,0.0,0.0,0,1
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,180.0,0,,,,,,10.0,30.0,22.0,3,3,9,19.0,3,0.0,0.0,0,1
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,180.0,0,,,,,,4.0,25.0,22.0,3,2,6,19.0,3,0.0,0.0,0,1
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,180.0,0,,,,,,7.0,25.0,22.0,3,2,6,19.0,3,0.0,0.0,0,1
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,180.0,0,,,,,,10.0,25.0,22.0,3,3,9,19.0,3,0.0,0.0,0,1
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,180.0,0,,,,,,10.0,30.0,22.0,3,3,9,19.0,3,0.0,0.0,0,1
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,180.0,0,,,,,,10.0,30.0,22.0,3,5,15,19.0,3,0.0,0.0,0,1
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,180.0,0,,,,,,10.0,30.0,22.0,3,3,9,19.0,3,0.0,0.0,0,1
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,180.0,0,,,,,,10.0,30.0,22.0,3,5,15,19.0,3,0.0,0.0,0,1
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,180.0,0,,,,,,10.0,30.0,22.0,3,3,9,19.0,3,0.0,0.0,0,1
Ouyang et al. 2015,10.1088/1758-5090/7/4/044101,4.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,180.0,0,,,,,,10.0,30.0,22.0,3,5,15,19.0,3,0.0,0.0,0,1
Ouyang et al. 2016,10.1088/1758-5090/8/3/035020,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,180.0,0,,,0.00068,,,22.5,22.5,,1,2,2,6.0,3,0.0,0.0,0,1
Ouyang et al. 2016,10.1088/1758-5090/8/3/035020,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,180.0,0,,,0.00068,,,22.5,25.0,,3,3,9,6.0,3,0.0,0.0,0,1
Ouyang et al. 2016,10.1088/1758-5090/8/3/035020,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,180.0,0,,,0.00068,,,22.5,27.5,,1,3,3,6.0,3,0.0,0.0,0,1
Ouyang et al. 2016,10.1088/1758-5090/8/3/035020,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,180.0,0,,,0.00068,,,22.5,30.0,,1,3,3,6.0,3,0.0,0.0,0,1
Ouyang et al. 2016,10.1088/1758-5090/8/3/035020,1.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,180.0,0,,,0.00068,,,22.5,22.5,,1,2,2,8.5,3,0.0,0.0,0,1
Ouyang et al. 2016,10.1088/1758-5090/8/3/035020,1.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,100.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,180.0,0,,,0.00068,,,22.5,25.0,,1,2,2,8.5,3,0.0,0.0,0,1
