sample_id,family,topology,mode,grid,n_cells,unit_cell_mm,strut_d,strut_spacing,n_struts,n_layers,stagger,target_porosity,porosity,relative_density,E_rel_z,E_rel_x,anisotropy_z_over_x,K_sc_z,K_sc_x,D_eff_z,D_eff_x,D_anisotropy_z_over_x,tortuosity_z,specific_surface_per_mm,pore_size_um,strut_thickness_um,solid_connectivity,pore_connected,cg_converged
SIM1541,TPMS,neovius,sheet,32,2.0,1.0,,,,,,0.9036,0.9062,0.0938,0.004645,0.004645,1.0,53.475,53.475,0.763133,0.763133,1.0,1.1875,5.625,515.4,125.0,0.0098,1,1
SIM1542,TPMS,neovius,sheet,32,1.0,2.0,,,,,,0.92,0.9194,0.0806,0.028754,0.028754,1.0,30.021,30.021,0.722593,0.722593,1.0,1.2724,4.0312,1075.3,125.0,0.6545,1,1
SIM1543,TPMS,neovius,sheet,32,2.0,1.0,,,,,,0.92,0.9297,0.0703,0.003236,0.003236,1.0,73.219,73.219,0.823622,0.823622,1.0,1.1288,4.5,530.3,125.0,0.0035,1,1
SIM1544,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.2,0.2,0.8,0.680939,0.680939,1.0,1.653,1.653,2e-06,2e-06,1.0,,1.3828,866.0,1463.1,1.0,0,1
SIM1545,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.2164,0.219,0.781,0.645904,0.645904,1.0,1.741,1.741,0.023508,0.023508,1.0,9.3158,1.582,883.9,1447.0,1.0,1,1
SIM1546,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.2327,0.2336,0.7664,0.623499,0.623499,1.0,1.83,1.83,0.044404,0.044404,1.0,5.2617,1.582,883.9,1447.0,1.0,1,1
SIM1547,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.2,0.2344,0.7656,0.615694,0.615694,1.0,1.796,1.796,0.055705,0.055705,1.0,4.2075,3.2812,433.0,800.4,1.0,1,1
SIM1548,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.2164,0.2344,0.7656,0.615694,0.615694,1.0,1.796,1.796,0.055705,0.055705,1.0,4.2075,3.2812,433.0,800.4,1.0,1,1
SIM1549,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.2327,0.2344,0.7656,0.615694,0.615694,1.0,1.796,1.796,0.055705,0.055705,1.0,4.2075,3.2812,433.0,800.4,1.0,1,1
SIM1550,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.2491,0.241,0.759,0.610486,0.610486,1.0,1.851,1.851,0.062238,0.062238,1.0,3.8717,1.6172,918.6,1447.0,1.0,1,1
SIM1551,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.2655,0.2639,0.7361,0.577064,0.577064,1.0,1.972,1.972,0.082279,0.082279,1.0,3.2076,1.6406,943.7,1375.0,1.0,1,1
SIM1552,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.2818,0.2859,0.7141,0.544518,0.544518,1.0,2.081,2.081,0.101589,0.101589,1.0,2.8142,1.7227,943.7,1375.0,1.0,1,1
SIM1553,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.2655,0.2871,0.7129,0.546479,0.546479,1.0,2.06,2.06,0.089851,0.089851,1.0,3.1954,3.2812,515.4,728.9,1.0,1,1
SIM1554,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.2491,0.2871,0.7129,0.546479,0.546479,1.0,2.06,2.06,0.089851,0.089851,1.0,3.1954,3.2812,515.4,728.9,1.0,1,1
SIM1555,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.2818,0.2871,0.7129,0.546479,0.546479,1.0,2.06,2.06,0.089851,0.089851,1.0,3.1954,3.2812,515.4,728.9,1.0,1,1
SIM1556,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.2982,0.2976,0.7024,0.528818,0.528818,1.0,2.145,2.145,0.115909,0.115909,1.0,2.5676,1.7109,943.7,1375.0,1.0,1,1
SIM1557,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.2982,0.2988,0.7012,0.526977,0.526977,1.0,2.141,2.141,0.102964,0.102964,1.0,2.9023,3.4688,515.4,728.9,1.0,1,1
SIM1558,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.3145,0.313,0.687,0.508045,0.508045,1.0,2.241,2.241,0.129706,0.129706,1.0,2.4131,1.7578,960.1,1334.6,1.0,1,1
SIM1559,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.3145,0.3164,0.6836,0.501267,0.501267,1.0,2.218,2.218,0.119981,0.119981,1.0,2.6371,3.5625,515.4,728.9,1.0,1,1
SIM1560,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.3309,0.3242,0.6758,0.490081,0.490081,1.0,2.248,2.248,0.114515,0.114515,1.0,2.8312,3.6562,515.4,673.1,1.0,1,1
SIM1561,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.3473,0.3242,0.6758,0.490081,0.490081,1.0,2.248,2.248,0.114515,0.114515,1.0,2.8312,3.6562,515.4,673.1,1.0,1,1
SIM1562,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.3309,0.3298,0.6702,0.486652,0.486652,1.0,2.351,2.351,0.143417,0.143417,1.0,2.2998,1.8047,976.3,1311.0,1.0,1,1
SIM1563,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.3473,0.3467,0.6533,0.466802,0.466802,1.0,2.462,2.462,0.159785,0.159785,1.0,2.1697,1.793,1007.8,1299.0,1.0,1,1
SIM1564,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.3636,0.3591,0.6409,0.450542,0.450542,1.0,2.549,2.549,0.170375,0.170375,1.0,2.1079,1.8164,1015.5,1293.0,1.0,1,1
SIM1565,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.3636,0.3652,0.6348,0.441007,0.441007,1.0,2.58,2.58,0.161604,0.161604,1.0,2.2601,3.6562,544.9,649.5,1.0,1,1
SIM1566,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.38,0.3782,0.6218,0.430007,0.430007,1.0,2.755,2.755,0.191337,0.191337,1.0,1.9765,1.8164,1045.8,1256.2,1.0,1,1
SIM1567,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.38,0.3828,0.6172,0.426615,0.426615,1.0,2.622,2.622,0.172736,0.172736,1.0,2.2162,3.6562,586.3,649.5,1.0,1,1
SIM1568,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.3964,0.3945,0.6055,0.413986,0.413986,1.0,2.927,2.927,0.187532,0.187532,1.0,2.1038,3.4688,515.4,649.5,1.0,1,1
SIM1569,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.3964,0.395,0.605,0.410848,0.410848,1.0,2.823,2.823,0.202311,0.202311,1.0,1.9525,1.8516,1082.5,1231.1,1.0,1,1
SIM1570,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.4127,0.4092,0.5908,0.393469,0.393469,1.0,2.948,2.948,0.217546,0.217546,1.0,1.8809,1.875,1082.5,1231.1,1.0,1,1
SIM1571,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.4127,0.4121,0.5879,0.392113,0.392113,1.0,2.928,2.928,0.203845,0.203845,1.0,2.0217,3.6562,515.4,637.4,1.0,1,1
SIM1572,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.4291,0.4238,0.5762,0.372932,0.372932,1.0,3.027,3.027,0.20897,0.20897,1.0,2.0282,3.8438,515.4,637.4,1.0,1,1
SIM1573,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.4455,0.4238,0.5762,0.372932,0.372932,1.0,3.027,3.027,0.20897,0.20897,1.0,2.0282,3.8438,515.4,637.4,1.0,1,1
SIM1574,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.4618,0.4238,0.5762,0.372932,0.372932,1.0,3.027,3.027,0.20897,0.20897,1.0,2.0282,3.8438,515.4,637.4,1.0,1,1
SIM1575,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.4291,0.429,0.571,0.373895,0.373895,1.0,3.159,3.159,0.235423,0.235423,1.0,1.8221,1.8867,1075.3,1231.1,1.0,1,1
SIM1576,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.4455,0.4473,0.5527,0.35423,0.35423,1.0,3.34,3.34,0.253575,0.253575,1.0,1.7638,1.8867,1082.5,1231.1,1.0,1,1
SIM1577,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.4618,0.4626,0.5374,0.337186,0.337186,1.0,3.502,3.502,0.269619,0.269619,1.0,1.7159,1.9102,1082.5,1185.9,1.0,1,1
SIM1578,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.4782,0.4766,0.5234,0.323195,0.323195,1.0,3.625,3.625,0.270899,0.270899,1.0,1.7592,3.75,572.8,586.3,1.0,1,1
SIM1579,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.4782,0.478,0.522,0.323327,0.323327,1.0,3.7,3.7,0.286974,0.286974,1.0,1.6658,1.8867,1125.0,1159.2,1.0,1,1
SIM1580,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.4945,0.4883,0.5117,0.313214,0.313214,1.0,3.677,3.677,0.277033,0.277033,1.0,1.7625,3.75,586.3,586.3,1.0,1,1
SIM1581,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.4945,0.4934,0.5066,0.308804,0.308804,1.0,3.909,3.909,0.302149,0.302149,1.0,1.633,1.875,1159.2,1159.2,1.0,1,1
SIM1582,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.5109,0.511,0.489,0.291555,0.291555,1.0,4.127,4.127,0.320813,0.320813,1.0,1.5928,1.875,1159.2,1159.2,1.0,1,1
SIM1583,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.5109,0.5117,0.4883,0.284814,0.284814,1.0,4.132,4.132,0.308477,0.308477,1.0,1.6589,3.75,586.3,586.3,1.0,1,1
SIM1584,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.5273,0.5227,0.4773,0.280669,0.280669,1.0,4.369,4.369,0.333278,0.333278,1.0,1.5684,1.8867,1159.2,1096.9,1.0,1,1
SIM1585,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.5273,0.5293,0.4707,0.268921,0.268921,1.0,4.31,4.31,0.322483,0.322483,1.0,1.6413,3.8438,586.3,572.8,1.0,1,1
SIM1586,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.5436,0.5432,0.4568,0.260656,0.260656,1.0,4.699,4.699,0.357437,0.357437,1.0,1.5197,1.8633,1211.9,1082.5,1.0,1,1
SIM1587,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.56,0.5608,0.4392,0.243885,0.243885,1.0,5.01,5.01,0.375385,0.375385,1.0,1.4939,1.8633,1231.1,1082.5,1.0,1,1
SIM1588,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.56,0.5762,0.4238,0.225479,0.225479,1.0,5.363,5.363,0.37298,0.37298,1.0,1.5448,3.8438,637.4,515.4,1.0,1,1
SIM1589,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.5436,0.5762,0.4238,0.225479,0.225479,1.0,5.363,5.363,0.37298,0.37298,1.0,1.5448,3.8438,637.4,515.4,1.0,1,1
SIM1590,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.5764,0.5762,0.4238,0.225479,0.225479,1.0,5.363,5.363,0.37298,0.37298,1.0,1.5448,3.8438,637.4,515.4,1.0,1,1
SIM1591,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.5764,0.5769,0.4231,0.230121,0.230121,1.0,5.354,5.354,0.392636,0.392636,1.0,1.4693,1.875,1231.1,1075.3,1.0,1,1
SIM1592,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.5927,0.5918,0.4082,0.216482,0.216482,1.0,5.792,5.792,0.407315,0.407315,1.0,1.4529,1.875,1243.7,1082.5,1.0,1,1
SIM1593,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.5927,0.5938,0.4062,0.215422,0.215422,1.0,5.61,5.61,0.397717,0.397717,1.0,1.4929,3.6562,649.5,515.4,1.0,1,1
SIM1594,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.6091,0.6055,0.3945,0.204766,0.204766,1.0,6.529,6.529,0.416071,0.416071,1.0,1.4552,3.4688,649.5,515.4,1.0,1,1
SIM1595,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.6091,0.6108,0.3892,0.19892,0.19892,1.0,6.195,6.195,0.428419,0.428419,1.0,1.4258,1.8516,1243.7,1045.8,1.0,1,1
SIM1596,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.6255,0.6255,0.3745,0.186393,0.186393,1.0,6.726,6.726,0.448288,0.448288,1.0,1.3953,1.8398,1280.9,1015.5,1.0,1,1
SIM1597,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.6255,0.6348,0.3652,0.178434,0.178434,1.0,6.879,6.879,0.44614,0.44614,1.0,1.4228,3.6562,649.5,544.9,1.0,1,1
SIM1598,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.6418,0.6438,0.3562,0.171142,0.171142,1.0,7.525,7.525,0.46952,0.46952,1.0,1.3712,1.8164,1299.0,1015.5,1.0,1,1
SIM1599,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.6582,0.6584,0.3416,0.154561,0.154561,1.0,8.324,8.324,0.492094,0.492094,1.0,1.3381,1.8047,1299.0,1007.8,1.0,1,1
SIM1600,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.6418,0.6758,0.3242,0.134788,0.134788,1.0,9.222,9.222,0.493656,0.493656,1.0,1.3689,3.6562,673.1,515.4,1.0,1,1
SIM1601,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.6582,0.6758,0.3242,0.134788,0.134788,1.0,9.222,9.222,0.493656,0.493656,1.0,1.3689,3.6562,673.1,515.4,1.0,1,1
SIM1602,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.6745,0.6758,0.3242,0.134788,0.134788,1.0,9.222,9.222,0.493656,0.493656,1.0,1.3689,3.6562,673.1,515.4,1.0,1,1
SIM1603,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.6745,0.676,0.324,0.143096,0.143096,1.0,9.266,9.266,0.510147,0.510147,1.0,1.3252,1.7578,1311.0,960.1,1.0,1,1
SIM1604,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.6909,0.6892,0.3108,0.130798,0.130798,1.0,10.282,10.282,0.5298,0.5298,1.0,1.3009,1.7344,1311.0,943.7,1.0,1,1
SIM1605,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.6909,0.6953,0.3047,0.13046,0.13046,1.0,10.185,10.185,0.52635,0.52635,1.0,1.321,3.375,728.9,515.4,1.0,1,1
SIM1606,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.7073,0.7068,0.2932,0.115249,0.115249,1.0,11.363,11.363,0.555606,0.555606,1.0,1.2721,1.7109,1375.0,943.7,1.0,1,1
SIM1607,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.7073,0.7129,0.2871,0.106636,0.106636,1.0,10.537,10.537,0.54855,0.54855,1.0,1.2996,3.2812,728.9,515.4,1.0,1,1
SIM1608,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.7236,0.7129,0.2871,0.106636,0.106636,1.0,10.537,10.537,0.54855,0.54855,1.0,1.2996,3.2812,728.9,515.4,1.0,1,1
SIM1609,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.74,0.7129,0.2871,0.106636,0.106636,1.0,10.537,10.537,0.54855,0.54855,1.0,1.2996,3.2812,728.9,515.4,1.0,1,1
SIM1610,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.7236,0.7251,0.2749,0.091413,0.091413,1.0,12.62,12.62,0.587364,0.587364,1.0,1.2345,1.7227,1380.7,943.7,1.0,1,1
SIM1611,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.74,0.7412,0.2588,0.083782,0.083782,1.0,13.618,13.618,0.614324,0.614324,1.0,1.2065,1.6172,1386.3,943.7,1.0,1,1
SIM1612,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.7564,0.7539,0.2461,0.055996,0.055996,1.0,15.271,15.271,0.609346,0.609346,1.0,1.2372,3.2812,728.9,467.7,1.0,1,1
SIM1613,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.7564,0.759,0.241,0.058526,0.058526,1.0,14.739,14.739,0.634356,0.634356,1.0,1.1965,1.6172,1447.0,918.6,1.0,1,1
SIM1614,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.7727,0.7656,0.2344,0.055737,0.055737,1.0,15.413,15.413,0.616783,0.616783,1.0,1.2413,3.2812,800.4,433.0,1.0,1,1
SIM1615,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.7891,0.7656,0.2344,0.055737,0.055737,1.0,15.413,15.413,0.616783,0.616783,1.0,1.2413,3.2812,800.4,433.0,1.0,1,1
SIM1616,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.7727,0.7773,0.2227,0.026376,0.026376,1.0,14.568,14.568,0.672861,0.672861,1.0,1.1553,1.582,1447.0,892.7,1.0,1,1
SIM1617,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.7891,0.781,0.219,0.026284,0.026284,1.0,15.537,15.537,0.676115,0.676115,1.0,1.1551,1.582,1447.0,883.9,1.0,1,1
SIM1618,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.8055,0.8052,0.1948,0.0,0.0,,,,0.709455,0.709455,1.0,1.1349,1.3594,1513.2,866.0,1.0,1,1
SIM1619,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.8055,0.8066,0.1934,0.0,0.0,,,,0.674468,0.674468,1.0,1.196,2.625,750.0,433.0,0.125,1,1
SIM1620,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.8218,0.8228,0.1772,0.0,0.0,,,,0.733503,0.733503,1.0,1.1217,1.2891,1515.5,866.0,1.0,1,1
SIM1621,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.8218,0.8301,0.1699,0.0,0.0,,,,0.713024,0.713024,1.0,1.1642,2.4375,750.0,414.6,0.125,1,1
SIM1622,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.8382,0.8396,0.1604,0.0,0.0,,,,0.765298,0.765298,1.0,1.0971,1.1602,1546.2,838.5,1.0,1,1
SIM1623,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.8382,0.8477,0.1523,0.0,0.0,,,,0.746361,0.746361,1.0,1.1357,2.25,800.4,467.7,0.125,1,1
SIM1624,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.8545,0.8535,0.1465,0.0,0.0,,,,0.784715,0.784715,1.0,1.0877,1.0898,1586.1,819.7,1.0,1,1
SIM1625,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.8545,0.8535,0.1465,0.0,0.0,,,,0.749132,0.749132,1.0,1.1393,2.25,800.4,433.0,0.125,1,1
SIM1626,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.8709,0.8711,0.1289,0.0,0.0,,,,0.779973,0.779973,1.0,1.1168,1.9688,838.5,433.0,0.125,1,1
SIM1627,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.8709,0.8721,0.1279,0.0,0.0,,,,0.807511,0.807511,1.0,1.0799,0.9727,1610.5,770.6,1.0,1,1
SIM1628,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.8873,0.886,0.114,0.0,0.0,,,,0.826677,0.826677,1.0,1.0717,0.9023,1629.8,739.5,1.0,1,1
SIM1629,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.8873,0.8945,0.1055,0.0,0.0,,,,0.818785,0.818785,1.0,1.0925,1.7812,866.0,375.0,0.125,1,1
SIM1630,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.9036,0.8945,0.1055,0.0,0.0,,,,0.818785,0.818785,1.0,1.0925,1.7812,866.0,375.0,0.125,1,1
SIM1631,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.9036,0.9036,0.0964,0.0,0.0,,,,0.857613,0.857613,1.0,1.0536,0.8203,1709.3,728.9,1.0,1,1
SIM1632,TPMS,schwarzP,network,32,1.0,2.0,,,,,,0.92,0.9197,0.0803,0.0,0.0,,,,0.884116,0.884116,1.0,1.0402,0.7031,1767.8,707.1,1.0,1,1
SIM1633,TPMS,schwarzP,network,32,2.0,1.0,,,,,,0.92,0.9199,0.0801,0.0,0.0,,,,0.85634,0.85634,1.0,1.0742,1.4062,892.7,353.6,0.125,1,1
SIM1634,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.2,0.1875,0.8125,0.660216,0.660216,1.0,1.794,1.794,0.0,0.0,,,3.1875,375.0,467.7,1.0,0,1
SIM1635,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.2,0.2017,0.7983,0.631273,0.631273,1.0,1.958,1.958,0.0,0.0,1.0,,1.6406,728.9,883.9,1.0,0,1
SIM1636,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.2164,0.2178,0.7822,0.605845,0.605845,1.0,2.029,2.029,0.0,0.0,1.0,,1.7578,750.0,838.5,1.0,0,1
SIM1637,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.2327,0.2324,0.7676,0.58428,0.58428,1.0,2.089,2.089,0.0,0.0,1.0,,1.8516,750.0,810.1,1.0,0,1
SIM1638,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.2164,0.2344,0.7656,0.590128,0.590128,1.0,2.117,2.117,0.0,0.0,,,3.5625,414.6,450.7,1.0,0,1
SIM1639,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.2327,0.2344,0.7656,0.590128,0.590128,1.0,2.117,2.117,0.0,0.0,,,3.5625,414.6,450.7,1.0,0,1
SIM1640,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.2491,0.25,0.75,0.557147,0.557147,1.0,2.197,2.197,0.0,0.0,1.0,,1.9453,800.4,800.4,1.0,0,1
SIM1641,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.2491,0.2578,0.7422,0.547168,0.547168,1.0,2.309,2.309,0.0,0.0,,,3.9375,433.0,450.7,1.0,0,1
SIM1642,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.2655,0.2578,0.7422,0.547168,0.547168,1.0,2.309,2.309,0.0,0.0,,,3.9375,433.0,450.7,1.0,0,1
SIM1643,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.2655,0.2651,0.7349,0.535134,0.535134,1.0,2.308,2.308,0.0,0.0,1.0,,1.9922,800.4,770.6,1.0,0,1
SIM1644,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.2818,0.2695,0.7305,0.532458,0.532458,1.0,2.387,2.387,0.0,0.0,,,4.125,433.0,395.3,1.0,0,1
SIM1645,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.2818,0.2812,0.7188,0.509837,0.509837,1.0,2.405,2.405,1e-06,1e-06,1.0,,2.1328,800.4,728.9,1.0,0,1
SIM1646,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.2982,0.2988,0.7012,0.486921,0.486921,1.0,2.524,2.524,1e-06,1e-06,1.0,,2.2266,838.5,718.1,1.0,0,1
SIM1647,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.3145,0.3047,0.6953,0.488134,0.488134,1.0,2.431,2.431,0.0,0.0,1.0,,4.5,467.7,375.0,1.0,0,1
SIM1648,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.2982,0.3047,0.6953,0.488134,0.488134,1.0,2.431,2.431,0.0,0.0,1.0,,4.5,467.7,375.0,1.0,0,1
SIM1649,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.3145,0.3135,0.6865,0.465655,0.465655,1.0,2.631,2.631,2e-06,2e-06,1.0,,2.2734,819.7,707.1,1.0,0,1
SIM1650,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.3309,0.3311,0.6689,0.440579,0.440579,1.0,2.754,2.754,2e-06,2e-06,1.0,,2.3672,866.0,673.1,1.0,0,1
SIM1651,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.3309,0.3398,0.6602,0.438032,0.438032,1.0,2.742,2.742,0.0,0.0,1.0,,4.875,414.6,353.6,1.0,0,1
SIM1652,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.3473,0.3486,0.6514,0.416059,0.416059,1.0,2.92,2.92,2e-06,2e-06,1.0,,2.5312,838.5,637.4,1.0,0,1
SIM1653,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.3636,0.3618,0.6382,0.403722,0.403722,1.0,2.99,2.99,2e-06,2e-06,1.0,,2.5781,866.0,625.0,1.0,0,1
SIM1654,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.3636,0.3633,0.6367,0.415901,0.415901,1.0,2.942,2.942,0.0,0.0,1.0,,4.875,433.0,353.6,1.0,0,1
SIM1655,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.3473,0.3633,0.6367,0.415901,0.415901,1.0,2.942,2.942,0.0,0.0,1.0,,4.875,433.0,353.6,1.0,0,1
SIM1656,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.38,0.3809,0.6191,0.375345,0.375345,1.0,3.195,3.195,3e-06,3e-06,1.0,,2.7188,866.0,625.0,1.0,0,1
SIM1657,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.38,0.3867,0.6133,0.37796,0.37796,1.0,3.222,3.222,0.0,0.0,1.0,,5.25,433.0,353.6,1.0,0,1
SIM1658,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.3964,0.3867,0.6133,0.37796,0.37796,1.0,3.222,3.222,0.0,0.0,1.0,,5.25,433.0,353.6,1.0,0,1
SIM1659,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.4291,0.3867,0.6133,0.37796,0.37796,1.0,3.222,3.222,0.0,0.0,1.0,,5.25,433.0,353.6,1.0,0,1
SIM1660,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.4127,0.3867,0.6133,0.37796,0.37796,1.0,3.222,3.222,0.0,0.0,1.0,,5.25,433.0,353.6,1.0,0,1
SIM1661,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.3964,0.3955,0.6045,0.35552,0.35552,1.0,3.396,3.396,3e-06,3e-06,1.0,,2.7656,866.0,625.0,1.0,0,1
SIM1662,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.4127,0.4131,0.5869,0.335275,0.335275,1.0,3.533,3.533,3e-06,3e-06,1.0,,2.8125,883.9,612.4,1.0,0,1
SIM1663,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.4291,0.416,0.584,0.33287,0.33287,1.0,3.566,3.566,3e-06,3e-06,1.0,,2.8125,883.9,625.0,1.0,0,1
SIM1664,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.4455,0.4453,0.5547,0.288443,0.288443,1.0,3.884,3.884,0.047597,0.047597,1.0,9.356,3.1641,892.7,530.3,1.0,1,1
SIM1665,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.4618,0.4453,0.5547,0.288443,0.288443,1.0,3.884,3.884,0.047597,0.047597,1.0,9.356,3.1641,892.7,530.3,1.0,1,1
SIM1666,TPMS,schwarzP,sheet,32,1.0,2.0,,,,,,0.4782,0.479,0.521,0.24636,0.24636,1.0,4.352,4.352,0.106598,0.106598,1.0,4.4936,3.1875,918.6,530.3,1.0,1,1
SIM1667,TPMS,schwarzP,sheet,32,2.0,1.0,,,,,,0.4782,0.4805,0.5195,0.2557,0.2557,1.0,4.074,4.074,0.116794,0.116794,1.0,4.1138,6.5625,467.7,279.5,1.0,1,1
